Month,Year,Country,HS,Commodity,Customs Value (Gen) ($US),
October,2025,France,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","1,045,786,372",
October,2025,France,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"314,627,410",
October,2025,France,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","148,826,499",
October,2025,France,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","26,112,396",
October,2025,France,95,"Toys, Games & Sport Equipment; Parts & Accessories","6,086,742",
October,2025,French Polynesia,64,"Footwear, Gaiters Etc. And Parts Thereof",310,
October,2025,French Polynesia,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","5,053",
October,2025,French Polynesia,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"5,000",
October,2025,French Polynesia,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","10,656",
October,2025,French Polynesia,95,"Toys, Games & Sport Equipment; Parts & Accessories","11,516",
October,2025,Gabon,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","2,160",
October,2025,Gabon,83,Miscellaneous Articles Of Base Metal,"5,607",
October,2025,Gabon,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","12,458",
October,2025,Gambia,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","3,642",
October,2025,Georgia,39,Plastics And Articles Thereof,"14,079",
October,2025,Georgia,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"9,137",
October,2025,Georgia,61,"Apparel Articles And Accessories, Knit Or Crochet","658,971",
October,2025,Georgia,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"55,086",
October,2025,Georgia,64,"Footwear, Gaiters Etc. And Parts Thereof","2,914",
October,2025,Georgia,73,Articles Of Iron Or Steel,"645,907",
October,2025,Georgia,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","48,523",
October,2025,Georgia,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"38,857",
October,2025,Georgia,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","126,589",
October,2025,Georgia,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","42,225",
October,2025,Germany,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","36,609,241",
October,2025,Germany,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","37,783,241",
October,2025,Germany,39,Plastics And Articles Thereof,"296,699,250",
October,2025,Germany,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"64,871,937",
October,2025,Germany,49,"Printed Books, Newspapers Etc; Manuscripts Etc","10,338,576",
October,2025,Germany,61,"Apparel Articles And Accessories, Knit Or Crochet","1,938,297",
October,2025,Germany,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"5,563,781",
October,2025,Germany,64,"Footwear, Gaiters Etc. And Parts Thereof","40,678,758",
October,2025,Germany,70,Glass And Glassware,"44,473,526",
October,2025,Germany,73,Articles Of Iron Or Steel,"131,403,117",
October,2025,Germany,76,Aluminum And Articles Thereof,"40,389,231",
October,2025,Germany,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","98,070,588",
October,2025,Germany,83,Miscellaneous Articles Of Base Metal,"34,834,276",
October,2025,Germany,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","2,450,981,234",
October,2025,Germany,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"918,961,635",
October,2025,Germany,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","2,139,654,805",
October,2025,Germany,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","74,222,592",
October,2025,Germany,95,"Toys, Games & Sport Equipment; Parts & Accessories","17,932,008",
October,2025,Ghana,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","153,393",
October,2025,Ghana,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","125,187",
October,2025,Ghana,39,Plastics And Articles Thereof,"5,507",
October,2025,Ghana,49,"Printed Books, Newspapers Etc; Manuscripts Etc","58,735",
October,2025,Ghana,61,"Apparel Articles And Accessories, Knit Or Crochet","3,518,617",
October,2025,Ghana,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"82,069",
October,2025,Ghana,64,"Footwear, Gaiters Etc. And Parts Thereof","26,481",
October,2025,Ghana,70,Glass And Glassware,"2,970",
October,2025,Ghana,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","6,733",
October,2025,Ghana,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","40,567",
October,2025,Ghana,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","6,334",
October,2025,Greece,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","5,314,265",
October,2025,Greece,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","331,345",
October,2025,Greece,39,Plastics And Articles Thereof,"5,142,837",
October,2025,Greece,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"509,531",
October,2025,Greece,49,"Printed Books, Newspapers Etc; Manuscripts Etc","122,633",
October,2025,Greece,61,"Apparel Articles And Accessories, Knit Or Crochet","231,171",
October,2025,Greece,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"26,085",
October,2025,Greece,64,"Footwear, Gaiters Etc. And Parts Thereof","30,310",
October,2025,Greece,70,Glass And Glassware,"396,030",
October,2025,Greece,73,Articles Of Iron Or Steel,"56,131,184",
October,2025,Greece,76,Aluminum And Articles Thereof,"20,464,040",
October,2025,Greece,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","10,967,784",
October,2025,Greece,83,Miscellaneous Articles Of Base Metal,"600,900",
October,2025,Greece,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","922,516",
October,2025,Greece,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"9,961,659",
October,2025,Greece,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","2,566,824",
October,2025,Greece,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","618,047",
October,2025,Greece,95,"Toys, Games & Sport Equipment; Parts & Accessories","531,938",
October,2025,Greenland,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"3,776",
October,2025,Grenada,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,739,
October,2025,Grenada,76,Aluminum And Articles Thereof,"20,655",
October,2025,Grenada,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","52,445",
October,2025,Guadeloupe,39,Plastics And Articles Thereof,285,
October,2025,Guadeloupe,61,"Apparel Articles And Accessories, Knit Or Crochet",782,
October,2025,Guadeloupe,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","85,094",
October,2025,Guadeloupe,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"47,607",
October,2025,Guadeloupe,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","3,941",
October,2025,Guatemala,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","403,387",
October,2025,Guatemala,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","699,366",
October,2025,Guatemala,39,Plastics And Articles Thereof,"3,660,342",
October,2025,Guatemala,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"375,217",
October,2025,Guatemala,49,"Printed Books, Newspapers Etc; Manuscripts Etc","5,257",
October,2025,Guatemala,61,"Apparel Articles And Accessories, Knit Or Crochet","100,156,340",
October,2025,Guatemala,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"1,601,259",
October,2025,Guatemala,64,"Footwear, Gaiters Etc. And Parts Thereof","3,157,754",
October,2025,Guatemala,70,Glass And Glassware,"21,075",
October,2025,Guatemala,73,Articles Of Iron Or Steel,"775,340",
October,2025,Guatemala,76,Aluminum And Articles Thereof,"247,791",
October,2025,Guatemala,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","1,922,739",
October,2025,Guatemala,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"3,627,739",
October,2025,Guatemala,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","15,000",
October,2025,Guatemala,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","320,447",
October,2025,Guatemala,95,"Toys, Games & Sport Equipment; Parts & Accessories","1,239,455",
October,2025,Guinea,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"18,893",
October,2025,Guinea,64,"Footwear, Gaiters Etc. And Parts Thereof","1,180",
October,2025,Guinea,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","2,082",
October,2025,Guyana,39,Plastics And Articles Thereof,"7,582",
October,2025,Guyana,61,"Apparel Articles And Accessories, Knit Or Crochet",544,
October,2025,Haiti,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","1,343,275",
October,2025,Haiti,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","2,649",
October,2025,Haiti,39,Plastics And Articles Thereof,872,
October,2025,Haiti,61,"Apparel Articles And Accessories, Knit Or Crochet","22,739,815",
October,2025,Haiti,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"749,295",
October,2025,Haiti,76,Aluminum And Articles Thereof,"6,373",
October,2025,Haiti,83,Miscellaneous Articles Of Base Metal,"20,175",
October,2025,Haiti,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"137,947",
October,2025,Haiti,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","17,040",
October,2025,Haiti,95,"Toys, Games & Sport Equipment; Parts & Accessories","315,685",
October,2025,Honduras,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","60,004",
October,2025,Honduras,39,Plastics And Articles Thereof,"4,090,726",
October,2025,Honduras,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"556,200",
October,2025,Honduras,49,"Printed Books, Newspapers Etc; Manuscripts Etc","43,725",
October,2025,Honduras,61,"Apparel Articles And Accessories, Knit Or Crochet","152,154,838",
October,2025,Honduras,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"2,784,325",
October,2025,Honduras,64,"Footwear, Gaiters Etc. And Parts Thereof","10,729",
October,2025,Honduras,70,Glass And Glassware,"4,510",
October,2025,Honduras,73,Articles Of Iron Or Steel,"385,788",
October,2025,Honduras,76,Aluminum And Articles Thereof,"3,129,493",
October,2025,Honduras,83,Miscellaneous Articles Of Base Metal,"9,999",
October,2025,Honduras,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","488,177",
October,2025,Honduras,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"90,932,526",
October,2025,Honduras,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","2,848,334",
October,2025,Honduras,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","1,800,806",
October,2025,Honduras,95,"Toys, Games & Sport Equipment; Parts & Accessories","130,915",
October,2025,Hong Kong,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","708,675",
October,2025,Hong Kong,39,Plastics And Articles Thereof,"1,881,805",
October,2025,Hong Kong,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"440,176",
October,2025,Hong Kong,49,"Printed Books, Newspapers Etc; Manuscripts Etc","831,391",
October,2025,Hong Kong,61,"Apparel Articles And Accessories, Knit Or Crochet","804,016",
October,2025,Hong Kong,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"46,528",
October,2025,Hong Kong,64,"Footwear, Gaiters Etc. And Parts Thereof","278,075",
October,2025,Hong Kong,70,Glass And Glassware,"78,405",
October,2025,Hong Kong,73,Articles Of Iron Or Steel,"185,255",
October,2025,Hong Kong,76,Aluminum And Articles Thereof,"37,359",
October,2025,Hong Kong,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","194,349",
October,2025,Hong Kong,83,Miscellaneous Articles Of Base Metal,"543,420",
October,2025,Hong Kong,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","1,957,635",
October,2025,Hong Kong,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"15,475,655",
October,2025,Hong Kong,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","222,063",
October,2025,Hong Kong,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","612,571",
October,2025,Hong Kong,95,"Toys, Games & Sport Equipment; Parts & Accessories","6,356,537",
October,2025,Hungary,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","1,679,969",
October,2025,Hungary,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","1,585,921",
October,2025,Hungary,39,Plastics And Articles Thereof,"16,529,116",
October,2025,Hungary,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"5,340,197",
October,2025,Hungary,49,"Printed Books, Newspapers Etc; Manuscripts Etc","81,673",
October,2025,Hungary,61,"Apparel Articles And Accessories, Knit Or Crochet","221,261",
October,2025,Hungary,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"149,194",
October,2025,Hungary,64,"Footwear, Gaiters Etc. And Parts Thereof","1,357,729",
October,2025,Hungary,70,Glass And Glassware,"636,439",
October,2025,Hungary,73,Articles Of Iron Or Steel,"1,076,842",
October,2025,Hungary,76,Aluminum And Articles Thereof,"638,300",
October,2025,Hungary,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","1,084,581",
October,2025,Hungary,83,Miscellaneous Articles Of Base Metal,"1,021,598",
October,2025,Hungary,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","503,039,237",
October,2025,Hungary,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"124,929,516",
October,2025,Hungary,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","92,695,275",
October,2025,Hungary,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","6,247,442",
October,2025,Hungary,95,"Toys, Games & Sport Equipment; Parts & Accessories","4,733,433",
October,2025,Iceland,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","140,301",
October,2025,Iceland,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","2,010",
October,2025,Iceland,39,Plastics And Articles Thereof,"223,109",
October,2025,Iceland,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"3,478",
October,2025,Iceland,49,"Printed Books, Newspapers Etc; Manuscripts Etc","5,349",
October,2025,Iceland,61,"Apparel Articles And Accessories, Knit Or Crochet","1,180",
October,2025,Iceland,64,"Footwear, Gaiters Etc. And Parts Thereof","1,089",
October,2025,Iceland,73,Articles Of Iron Or Steel,"7,113",
October,2025,Iceland,76,Aluminum And Articles Thereof,"51,863",
October,2025,Iceland,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","4,099",
October,2025,Iceland,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","1,649,638",
October,2025,Iceland,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"609,194",
October,2025,Iceland,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","94,363",
October,2025,India,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","23,592,773",
October,2025,India,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","9,754,119",
October,2025,India,39,Plastics And Articles Thereof,"79,849,541",
October,2025,India,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"28,325,323",
October,2025,India,49,"Printed Books, Newspapers Etc; Manuscripts Etc","12,545,800",
October,2025,India,61,"Apparel Articles And Accessories, Knit Or Crochet","156,377,116",
October,2025,India,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"216,092,244",
October,2025,India,64,"Footwear, Gaiters Etc. And Parts Thereof","43,620,971",
October,2025,India,70,Glass And Glassware,"24,720,874",
October,2025,India,73,Articles Of Iron Or Steel,"209,167,540",
October,2025,India,76,Aluminum And Articles Thereof,"65,980,063",
October,2025,India,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","26,440,915",
October,2025,India,83,Miscellaneous Articles Of Base Metal,"40,957,588",
October,2025,India,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","595,029,356",
October,2025,India,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"2,623,674,143",
October,2025,India,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","181,086,328",
October,2025,India,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","85,561,403",
October,2025,India,95,"Toys, Games & Sport Equipment; Parts & Accessories","38,195,922",
October,2025,Indonesia,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","5,731,360",
October,2025,Indonesia,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","6,075,977",
October,2025,Indonesia,39,Plastics And Articles Thereof,"21,833,370",
October,2025,Indonesia,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"53,381,636",
October,2025,Indonesia,49,"Printed Books, Newspapers Etc; Manuscripts Etc","425,799",
October,2025,Indonesia,61,"Apparel Articles And Accessories, Knit Or Crochet","241,585,365",
October,2025,Indonesia,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"4,026,709",
October,2025,Indonesia,64,"Footwear, Gaiters Etc. And Parts Thereof","255,095,903",
October,2025,Indonesia,70,Glass And Glassware,"2,866,647",
October,2025,Indonesia,73,Articles Of Iron Or Steel,"12,291,772",
October,2025,Indonesia,76,Aluminum And Articles Thereof,"15,087,638",
October,2025,Indonesia,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","1,976,454",
October,2025,Indonesia,83,Miscellaneous Articles Of Base Metal,"2,835,923",
October,2025,Indonesia,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","163,776,512",
October,2025,Indonesia,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"609,551,310",
October,2025,Indonesia,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","26,237,563",
October,2025,Indonesia,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","114,285,928",
October,2025,Indonesia,95,"Toys, Games & Sport Equipment; Parts & Accessories","108,573,550",
October,2025,Iraq,49,"Printed Books, Newspapers Etc; Manuscripts Etc","326,775",
October,2025,Iraq,61,"Apparel Articles And Accessories, Knit Or Crochet",660,
October,2025,Iraq,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"1,652",
October,2025,Iraq,73,Articles Of Iron Or Steel,"5,370",
October,2025,Iraq,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","9,846",
